Video Kaynağı,Yorum ID,Üst Yorum ID,Yorum Yapan Kişi,Yanıtlanan Kişi,Yorum Metni,Beğeni Sayısı,Tarih,Yanıt Mı?
https://www.youtube.com/watch?v=0vf80JFe4tU,UgzioHMUlkl8Djz4VYp4AaABAg,,@GüneşSultanErol-p5t,,Tuğba ablanın anı konu değişimleri çok komik kskskwkshshehejjs,5,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugz1AGDD_2qVspkjpiV4AaABAg,,@idktt221,,Yeşim güldükçe haykırdım,2,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxDoi7C3qXD-UEZWIZ4AaABAg,,@idktt221,,Yeşimin saniyelik görünmesi bile fark ediyor ya müthiş bir enerji,2,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugy15C0drq0Or6AYM154AaABAg,,@Suraaa-j9h,,Ay karnıma ağrılar girdi of,4,4 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxzHUunP5BP4HxAeZ14AaABAg,,@dilaneralmac2387,,Ayy o kadar çok güldüm ki Yeşimle beraber krize girdim sürekli kalp kalp kalp hepinize😂❤,3,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxXaXY7y_p-VxodxjF4AaABAg,,@sudesalmanl,,Vıdio çok eğlenceliydi Yesim hep gelsin onsuz olmuyo,3,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugyj_njRstoMVpztw0d4AaABAg,,@BüşraKaraca-f8c,,Tuğba inanılmazsın 😁😁😁😁😁,2,1 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgykI5Vc8J9jqzY6uzJ4AaABAg,,@Arrya82,,En iyi konuk tuğba abla bence gerçekten AŞIRI İYİYDİ 5. İzleyişim her konuda uyum sağlaması falan herşey çok iyiydi🙌,4,8 ay önce (düzenlendi),Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgygWG5XlKZ39_7awhB4AaABAg,,@ezgii0000,,8:34 AAĞAĞAPA İYİKİ BURDASIN YA aşırı seviyorım,13,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgzuEHYM5DQG8jfFZEZ4AaABAg,,@Stalixq,,Yeni video gelince gelen mutluluk hissi🫀,4,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgwiU402xbJ75iuTzFx4AaABAg,,@emrygtx,,Yeşim yine harıkasın ya,3,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgzsZrUA4wFl_Ucbhk14AaABAg,,@iremnur2718,,Yeşimi görünce mutlu oluyorumm,2,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgyjSeSUk64wVT6Nqw54AaABAg,,@Anna28geldi,,"-Kız 2021’li
-Öyle mi 
😂😂😂",2,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugwld3fTSceO3C5Fhvd4AaABAg,,@lavinaera795,,Tuğba gibi bir arkadaşım olsa ömrün uzardı çok tatlıı biri,3,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgwRP_sDthJOc7kpXHh4AaABAg,,@helinbeyoglu5428,,Gece nöbette uykumun geldiği zaman sizi izliyorum uyku denen birşey kalmıyor ve tek başıma güldügüm zaman görenler deli gözüyle bakıyor tuba ile daha fazla video gelsinnnnn 😂😅,7,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgzFPTqmJP5pwgUgETx4AaABAg,,@ozkandeliktas1214,,Tuğba ile anılara doğru diye yeni bir format başlatalım örneğin İnci ile anılara doğru gibi izlemesi çok keyifli olur,5,1 yıl önce (düzenlendi),Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgyniGhzjUyqdSkCJ3B4AaABAg,,@dilaraercos8520,,Kanalı yeni keşfettim ve iki gündür çıkamıyorum açık mutfak videolarından. En çok güldüğüm videolardan biri de bu oldu. Neşeniz hiç bitmesin,1,3 gün önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgwO4bdcdmvywBYjLkJ4AaABAg,,@pnaryldrm6783,,"Star inci yi görünce gençlerle ilgili gelecek kaygim azalıyor, cok akilli olgun ve zeki bir kız",4,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgzSIcPGpps1itYqbxF4AaABAg,,@yagmur_0811,,Ay uzun süredir bu kadar eğlenmemiştim tuğbanın anlattığı hikayelere yeşime çok güldüm inci git gide güzelleşiyor ( emreye rağmen),9,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgyU8w0Pzy-GCNk5i8B4AaABAg,,@rumeysa0111,,YEŞİM KAMERA ÖNÜNDE OLMASA BİLE ONU GÖRÜYOMUŞÇSSINS GÜLÜŞLERİYLE GÜLME KRİZİNE GİRDİM HEP GELSİN,4,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugyf8xnuUQBZwy0NM014AaABAg,,@rhd1232,,Yeşim ya kamera arkasina bile bu kadar yakışamazsin❤❤❤ müthiş biri ya,2,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugx84HcZhyyIwzcreZl4AaABAg,,@idktt221,,Bir bölümde de yeşim ve tuğba beraber olsun,3,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxiRprmSyTKF_0xZbV4AaABAg,,@sunaymp4,,tugbanin ilk ve son mutfaga girisi acik mutfakla oldu tesekkurler acik mutfak tesekkurler emre,14,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugx1PiyFuAgOUwJu1E54AaABAg,,@summercollective95,,O kadar harika bir bölüm geleceğine eminimki…❤,8,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgwLN4yYWmT4Z24cf6R4AaABAg,,@Pinkquee,,Yeşimi görünce moralim yerine geliyor nolur her videoda o da olsun kamera önünde 🥲🩷🩷 Tuğbayı da çok seviyorum iyi ki geldi çok tatlı,5,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxpMcx4NU8IRg8fbNJ4AaABAg,,@Azriwww678,,Yeşim ablanın enerjisi emre abinin zorbalama seviyesi mükemmel ortam,2,11 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugw2SJpTuiXtNIEzCPp4AaABAg,,@rizakyc,,Yeşim ablayla daha çok video gelsin❤❤❤❤,2,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxQ75xG47XLDOgWmbZ4AaABAg,,@winwin-222,,1 saat 13 dakikalık bir videoyu ikinci kez izlememe rağmen ilk izleyişimdeki gibi kahkahalara boğularak gözümden yaş gelerek izlediğime inanamıyorum. Normalde bir videoya bile zar zor odaklanırken bu uzun videoyu ikinci kez aynı hevesle pür dikkat izledim. Bu sizin işinizde ne kadar profesyonel olduğunuzu da gösteriyor aslında. Sizin gibi işini tüm doğallığıyla ve içtenliğiyle yapan oyuncular hep var olsun iyi ki varsınız 💗,8,1 yıl önce (düzenlendi),Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgyU8w0Pzy-GCNk5i8B4AaABAg.AERx9IuYJPnAESbBaYtErt,UgxQ75xG47XLDOgWmbZ4AaABAg,@ravzaa126,@winwin-222,Bi başka ya bir annedir bizim için yeşim dursun,2,1 yıl önce (düzenlendi),Evet
https://www.youtube.com/watch?v=0vf80JFe4tU,UgymLu3O8b2tnHUorLl4AaABAg,,@uzehraxaslan,,Kapak fotoğrafından zaten bölümün çok iyi anlaşıldı 💘,7,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugx8HmhLWn6grEjJSCJ4AaABAg,,@Kozaabakk,,Bir gun kamera arkasını goster o ortamı cokk merak ediyorum 🥹,4,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgwFi00Rb1xMpvySRmV4AaABAg,,@Bişveriştenapcsnki,,gece gece be kadar komik olduğunu anlayamazsınız,2,4 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgyCofnDyiLHDLRb97t4AaABAg,,@yagmursvs,,Tuğba mesleki deformasyon olarak burda da gülerken arkasını dönüyo 😂,1,1 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgyUOQZsIerf4QuW7O94AaABAg,,@cerenordas3312,,Yeşim’in gülmesi bana hayat enerjisi veriyor. ❤😄,3,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgyoiY-hWft6QYs5map4AaABAg,,@lavin303,,YAAAA İNANİLMAZ KOMİKTİ LUTFEN TUĞBA VE YESİMİN ANİLARİ DİYE BİR SERİ OLSUN İKİSİNİDE 1 HAFTA OLSA DİNLERİM,7,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxAOYQqkhww20bMKft4AaABAg,,@HayrunisaAteş-o1f,,Tuğba çok komikti ya her bölümde çok gülüyordum ama bu bölüm daha çok güldüm,4,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxsPTjDfBIfRHv3lc14AaABAg,,@ayferguler1322,,Siz saçmalarken İnci'nin kenarda iş bitirmesi...,2,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgySZD6BkjoqXJCn9hV4AaABAg,,@zzyynnnn,,Yeşim beni videodan daha çok guldurdu,2,11 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgwnJV8FXYo3YyGg-TF4AaABAg,,@ravzaa126,,06:26 ve yeşim videonun enerjisini 100 katına çıkarır ❤😂 cok ask annecim😂❤❤❤❤,10,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugy4livckg-3AhyHP1B4AaABAg,,@hazelakay-y7e,,tuğbanın enerjisine bayıldım açık mutfağa birdaha gelmeli yeşimin arkadaki gülüşü beni benden aldı krize girdim incinin tatlığı çok iyi emre abi seviliyorsun,6,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugx-apyHCAjYBAPlza54AaABAg,,@sunaymp4,,acik mutfak izlemek sinifsaldir mesela,5,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugy5imJ6ROwwZgZ20th4AaABAg,,@pr3ttyarxm,,Pizza yerken iyi geldi,2,3 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgwfN3rnqi6MVp-EADx4AaABAg,,@hacer5531,,Yeşim için gelindi ❤,2,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgyiLABlx9RWuby2-L54AaABAg,,@yabanmersiniii,,Ayy emre her inciye hiç bi sey yapmadın dediğinde kriz geçirdimm aynı benim abimin hareketleri nxisndiskdo ((btw inci hepinizden çok çalıştı goo girllll👊🏻😽),5,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxEnvMV4hu9TOTCH0V4AaABAg,,@bethbeth02,,"Komik yerleri başa sara sara izledim mükemmel bi bölümdü özellikle Emre abi esnaf telaşıyla masayı silerken Tuğba abla ve İnci'nin arkada konudan alakasız akraba buluşmalarında karşılaşan, ortamdan bağımsızlaşan kuzenler gibi davranmalarına bittim 8-9 kez izlemişimdir 😂😽😻😻",7,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxbVX6ENDjXWyJ1Itl4AaABAg,,@OzgeKurt-qu8wm,,YEŞİM çok komik çok güldüm ya,3,11 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugyg6PmqDH68iJOAY6p4AaABAg,,@benberengül,,Yeşim abla gibi olanlar 😂😂😂😂😂,1,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugw3j3q1d3sogu7Pobp4AaABAg,,@08_20_,,Yeşimin kahkahası bile yeter ya harika bi insan gülüşüyle bile benim gülmekten karnımı ağrıttı,2,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugz57EbvYYbCSGHFo2Z4AaABAg,,@F_nese,,1:05:43 arkada konuşmalar Emre'nin taklidi ve arkadan gelen Yeşimin gülme sesiiii,3,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugxb4WnI9k4rjHOhb5V4AaABAg,,@Lili-g6g1j,,27:13 Yeşim’in gülüşüne çok güldüm ya😂😂😂😂😂😂,4,11 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugw6hcT-u9KBXcqSGD54AaABAg,,@Cry3ws,,Çok eğlenceli bir bölüm olacağına eminim🥹🩷,4,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugz5ytuKifWngLFSpjJ4AaABAg,,@JdktmKfkfkc,,Melisten sonra buraya geldim❤,2,1 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugxq_Oax8Eu-Z5vcmCR4AaABAg,,@mursalyarzada,,6:17  AAAAAAAA YEŞİMİN DÜDÜKLU TENCERESİİİİ 🥹🤍😂 hahaha,2,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugx-z-dT7GnpRMhmi7Z4AaABAg,,@ezgicmgar,,emre video atmadigi ıcın bilmem kacinci kez yine bu videodayim,7,6 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxXsBz9UtFKAj04IsF4AaABAg,,@Remziye-gp5zz,,artık Arif abi ve Cenan abi açık mutfağa gelsin lütfen ❤( açık mutfak bana hep iyi geliyor)❤❤,3,3 ay önce (düzenlendi),Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgwMvtOzzG_5SYXdC8J4AaABAg,,@eylulsesli9219,,15.48 de yeşim ablanın gülüşü KSKSKSKSKSKSKSK,2,3 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgzAvmfreWwMmLbJUhh4AaABAg,,@beyzaxxxx2198,,Tuğba hep gelsiiiinnnnn,2,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgyyrpQnLrQRdVsbQjl4AaABAg,,@ayseguldelier6655,,Tuğbanin hamur yoğurmasi beni çok gerdi ekrandan alip kurtarasim geldi hamuru😂,2,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgzoYVRdor0Qm1j592p4AaABAg,,@suleymanoztekin5071,,En eğlendiğim bölüm olabilir 😂 Tuğbanın enerjisi çok iyi,5,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxPdo9NEMWY4lvBNB54AaABAg,,@zeynebbnb,,Tuğbanın sosis doğramasında ayrı Emrenin taklidinde ayrı koptum Yeşim gibi güldüm 😂 Bu arada İnci CİMER doğum saatini Emre'den dediği gibi yazıyor,7,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxQhwhfZJWNLHz4dDd4AaABAg,,@aysecicek7890,,Hiç bu kadar güldüğümü hatırlamıyorum tuğbanın enerjisi harika emre abi senide çok seviyorum,7,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgzjytQe02QLOsvMY5d4AaABAg,,@NilgünAtun-p7j,,Yeşim olmadığı bölümleri boykot edenler yorumuyum,2,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgximSe0WUexp4SX6fB4AaABAg,,@busrark,,Yeşim seni çok seviyoruz❤,2,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxyslpN7k6ECvTv0-x4AaABAg,,@summercollective95,,Sizi sonsuz seviyorum iyiki varsınız ❤,4,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgzOaOBTmvh45BnS92t4AaABAg,,@yabanmersiniii,,"Siz baya astinizz kendinizi haa artık ramazan bayramına baklava bekleriz 🤠👍🏻
 (Ergun abinin ic sesi gibi oldu ndismdowmdhws",5,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgyGXIhLqn0HYWK6Uuh4AaABAg,,@gizem7975,,Tuğba'nın sosyal fobisi mi var acaba bu kadar heyecanlı bir yapıda olmasına rağmen de oyuncu olabilmesi bence çok takdir edilesi❤,3,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgylGMwDyjzx7BoUiT54AaABAg,,@ThebestBTS_fanı,,Yeşim ablanın gülüşü<<<<<<<,2,9 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugz9EjgCeNgRqh_grnt4AaABAg,,@Beril-v3b,,sırayla birbirlerini zorbalıyorlar en sevdiğimm,2,8 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugy1NJIr8eWPVGVMBKJ4AaABAg,,@BeyzaErdoğan-u4w,,Öfke nöbeti geçirdim. Yeşimin gülüşler editle eklenmiş gibi olmazsa olmazımız komik kadın yaa hahahah 😂😂😂 @yeşimdursun,6,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugx-z-dT7GnpRMhmi7Z4AaABAg.AOuWIQtcQz0AOuipq9QMUn,Ugy1NJIr8eWPVGVMBKJ4AaABAg,@okurbetulss,@BeyzaErdoğan-u4w,Bende...,0,6 ay önce,Evet
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugy1NJIr8eWPVGVMBKJ4AaABAg.AENB5cqEOOQAEPCvifgN0G,Ugy1NJIr8eWPVGVMBKJ4AaABAg,@lisphun1558,@BeyzaErdoğan-u4w,Cok iyi😂😂,0,1 yıl önce,Evet
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugwfi26Ooev2NmAdGg14AaABAg,,@lavin303,,Eski videolari izlerken yeni bildirim geldinde o kadar mutlu oluyorum ki,10,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgwHhwkBUKfMKX8UGfR4AaABAg,,@MeyraMinaYılmaz,,Tuğba ablanın enerjisiyle Emre abinin şakalarıyla incinin tatlılıgıyla Gine mükemmel bir açık mutfak gelıyorrr💗💗💗,6,1 yıl önce (düzenlendi),Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgyrBi2yQSdQ3zYCTbZ4AaABAg,,@nagihandemir431,,Harika bir bölümdü ❤️ Tuğbanın da enerjisi yeter zaten çok eğlendimm her zaman ki gibi  Yeşimin arka planda olmasına rağmen renk katması da ayrı eğlenceliydi😅❤,6,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxhWgbbYPRgBEl7dUx4AaABAg,,@idktt221,,Yeşim her videoda olmalı kesinlikle ya sesi bile yetiyor,2,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugxi03UsvIY62T87g1l4AaABAg,,@demetsahin4728,,yeşim videoya girince ayrı oluyor yaa. her videoda olsunnn😍😍,2,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgyTl4Lhn71iyf2pwR14AaABAg,,@eslemmortas,,Tuğba hep gelsin yaa açık ara en güldüğüm açık mutfak bölümüydü,3,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugy88t51_ImXVG6ZG0x4AaABAg,,@AsyaGürel-g1b,,Uzun zamandır bir videoyu bu kadar eğlenerek izlemedim. Açık mutfağı tesadüfi bir şekilde yeni keşfettim. Ve ilk defa bir içeriğin altına yorum yapıyorum. Şunu söylemek istiyorum tüm samimiyetle. Çok güzel bir iş yapmışsınız. Şuanda insanlar kendi evlerinde kendi  cekirdek ailelerinle bile bu samimiyetle bu doğallıkla iki muhabbet edemezken siz bunu kaç kişinin önünde hiç bir şekilde zorlama ya da herhangi bir kurgu yapmadan ailenizle birlikte tüm doğallıkla bunu yapabilmeniz ve izleyecilere de bunu yansitabilmeniz çok kıymetli. Umarım bu güzel tatlı açık mutfak ailesi uzun yıllar devam eder .,11,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgzkU2eWCJseTTCqJyJ4AaABAg,,@ruveyda9632,,Tuğba'nın hikâyelerine bayıldım yaaa hep gelsin ciddili kahkahalara boğuldum 😂😂❤,4,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugyj80jI54nUlFp6a1p4AaABAg,,@sehercelik255,,Tuğba acil olarak bıçak tutma kursuna gönderelim,2,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgwwU2iPtaJtr3oAA0h4AaABAg,,@DoctorDoomunmaskesi,,Cok iyi cok cok iyiii tugbanin esprisi kalitesi travmaları cok iyiii,1,1 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgzT7mR0rr6q1JG_0Ul4AaABAg,,@beyza1766,,bir saatlik videoyu izlemem iki saat falan sürmüştür. sürekli geri sardım o kadar iyiydi ki 🤍,3,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgwhJD-Rb36w39I6WaF4AaABAg,,@ulnisluv,,Mükemmel bir bölüm olacak😻😻,5,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugzrv6lEfPPuE5Dw6494AaABAg,,@themehmetberat,,Bende video niye 1 saat dedim toplasan 10 dk yemek hakkında konuşmuşlardıe😂,3,10 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgyXQIyVjmglTJkn6tx4AaABAg,,@bozesra,,Açık mutfağın bağımlısı oldum resmen ya🙏🙏🙏,1,3 hafta önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugy_JzcQC65u5v2Pq8x4AaABAg,,@elifhazalbas3418,,Ay karnıma ağrılar girdi lütfennn tekrar sldlslsl,1,1 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugw72tpPf6vYjVSwDMp4AaABAg,,@fidansabak,,"Gülmekten çene kaslarım ağrıdı 😂😂
Seviliyorsun Tuğbaa❤❤",5,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgyQ3KPTqNHpTNCZEAp4AaABAg,,@rabis04,,46:37 inci den sonra bende sorguladım annem sabah 8 9 fln diyordu öğle 4.30 dedi annemde dedi biriniz sabh namazında doğmuştu sen olabilirsin dedi skkskd ama öğle 4 yani bizede inanmayıp öbür kardeşiminkini de sorguladık bakalım ne diyecek skskkd,4,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugz_uUZJkj7Vh3kVRWl4AaABAg,,@Ömerwithlife,,Tuğbayı zaten seviyoruz ama yeşimin olduğu şeyler mükemmel,3,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgwRj8Gx7pidJIa8FAJ4AaABAg,,@farahgul1907,,Odak Yeşimin gülüşü😆,2,2 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgzYccF-SLXLaD4q7fx4AaABAg,,@editsss-n7n,,En iyi açık mutfak bölümü,2,4 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgywgrpmXRDqKKuVAVJ4AaABAg,,@SeymenSeymen-fy6hx,,Tek kelimeyle çok iyiydi yeşim ablanın enerjisi Emre abinin komikliğine zaten incinin varlığı yeter çok eğlenceli bir videoydu❤,5,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugx8bjo_XhisI7_YtbZ4AaABAg,,@ecrinerdem,,Ayayayayayayay mükemmel bir bölüm olacağına eminimm🤭🎀,4,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugyz-APiYFj2IM7-xSN4AaABAg,,@summercollective95,,Gerçekten harika görünüyor tuğbamda gelmiş üçünüzün enerjisi bir araya geldiğinde ortaya harika bir Açık Mutfak bölümü geliyor mükemmel bir vide olacağı garanti ❤,16,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgzDg2rgiJGsbZtZwBZ4AaABAg,,@seymasenol1096,,Gözümden yaş geldi offf Tuğba ya,1,4 hafta önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugy6xHmRb9NKH24FxJ14AaABAg,,@moonlightt.1234,,Ya ne olur Tuğba tekrar gelsin hikayelerine gülmekten karnım ağrıdı 😂😂,1,1 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgyB3zoyncEF2Pox8iF4AaABAg,,@BeritanGüneş-i3b,,15:40 gülmekten yarıldım alemsiniz yaa 😂😂😂,3,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugx-Svwg8m-VQYzHiDR4AaABAg,,@EsinandMina,,27:31  Yeşim abla sakin ölecen😂😂😂,3,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxvMVP4t6Nf2Chy7ON4AaABAg,,@E_Akgun,,Her konuk ayrı ayrı mı yakışır ne güzel bir içerik bu Açık mutfak ya 👏🏻 emreyle inci tek olunca ayrı sarıyo yeşimle ayrı sarıyo tuğbayla ayrı sarıyo ve diğerleri efsanesiniz tebrikler 🎉,9,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugy5cyqa1Q3Tw9Hs0w54AaABAg,,@AyzaÖz-k3k,,"Ay gülmekten koltuktan düştüm 
Komedi gibi
Tuba ablanın sosis ile imtihanı😂😂😂😂",2,10 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugwz3RYwBELt2dVmv594AaABAg,,@SonSerenad,,Tuğba mükkkkeeemmmel bir insan,1,4 hafta önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgweCtgtGcJ_Bviw6x94AaABAg,,@mervesukut1940,,😍😍🎉🎉🤩🤩,4,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,Ugx1oLDxIsYHuXamtYd4AaABAg,,@burcucetin8689,,Emre abi seviliyorsun açık mutfaktan serisi hiç bitmez inşallah inciyi görünce mutlu oldum tabi bide Tuğba ablayı❤❤❤❤❤❤❤❤❤❤❤❤,8,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgzO6PhOeLceGw73evJ4AaABAg,,@85AY,,"Okadar açık mutfak bağımlısı olmuşum ki izlemek için sabırsızlanıyorum , yeni bölüm olmadığı günler sanki Birşeyim eksikmiş gibi hissediyorum",5,1 yıl önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxSh6aA9h2_ffunlOt4AaABAg,,@StarRosies,,Bi milyon izlenmiiss!!!,1,2 hafta önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgxH0eZGRidkoLyIukl4AaABAg,,@EcrinYavuz-q1s,,Annemle her Tuğba'nın bölümu ve yeşim evliya olan bölümü izlerken gülme krizine giriyoruz hatta annem dediki TLF getir abone olcam dedi annem normalde hiç bir YouTube kanalina abone olmaz ve kolay kolayda izlemez ama seni izliyoo bide Tuğba Yılmaz tekrar gelsinn istek değil ihtiyaç!!!!,2,1 ay önce,Hayır
https://www.youtube.com/watch?v=0vf80JFe4tU,UgwhMgFYtM-dhkfoU0t4AaABAg,,@ElifNisa-y7h,,35:01 emre:onlara birşeymi yaptin(korku teleşlanma),3,1 yıl önce,Hayır
